SignalName,ActivityFactor
TOP.VexiiRiscv.AlignerPlugin_logic_slices_mask[0:0],0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_checker_0_present,0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_checker_0_valid,0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_valid,0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_usableMask[0:0],0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_usableMask_bools_0,0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_slicesOh[0:0],0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_extractors_0_valid,0.03743485
TOP.VexiiRiscv.AlignerPlugin_logic_feeder_lanes_0_valid,0.03743485
TOP.VexiiRiscv.when_FetchCachelessPlugin_l208,0.03743485
TOP.VexiiRiscv.when_StageLink_l67,0.03743485
TOP.VexiiRiscv.DispatchPlugin_logic_rsHazardChecker_0_onLl_0_onRs_1_hazard,0.03708063
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_jumpLogic_IS_JAL_lane0,0.03703625
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS2_bypassEnables[1:0],0.03679462
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS2_bypassEnables_bools_0,0.03679462
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS2_sel[1:0],0.03679462
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_jumpLogic_IS_JALR_lane0,0.03611412
TOP.VexiiRiscv.when_DecodePipelinePlugin_l70,0.03579031
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_alu_EQ_lane0,0.03512871
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_rsp_payload_error,0.03496270
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_busRspWithoutId_error,0.03496270
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_rspPayload_error,0.03496270
TOP.LsuCachelessPlugin_logic_bus_rsp_payload_error,0.03496270
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_rs1Link,0.03481723
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeCommit_fire,0.03478600
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeBroadcast_fire,0.03478600
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_buffers_1_payload_data[31:0],0.03293846
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_buffers_0_payload_data[31:0],0.03204263
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_isPush,0.03042028
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_payload_isPush,0.03042028
TOP.VexiiRiscv.LearnPlugin_logic_learn_payload_isPush,0.03042028
TOP.VexiiRiscv.LearnPlugin_logic_buffered_0_payload_isPush,0.03042028
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_payload_isPush,0.03042028
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_toFlow_payload_isPush,0.03042028
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_asFlow_payload_isPush,0.03042028
TOP.VexiiRiscv.WhiteboxerPlugin_logic_prediction_learns_0_payload_isPush,0.03042028
TOP.VexiiRiscv.streamArbiter_1.io_inputs_0_payload_isPush,0.03042028
TOP.VexiiRiscv.streamArbiter_1.io_output_payload_isPush,0.03042028
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_isPop,0.02633071
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_payload_isPop,0.02633071
TOP.VexiiRiscv.LearnPlugin_logic_learn_payload_isPop,0.02633071
TOP.VexiiRiscv.LearnPlugin_logic_buffered_0_payload_isPop,0.02633071
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_payload_isPop,0.02633071
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_toFlow_payload_isPop,0.02633071
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_asFlow_payload_isPop,0.02633071
TOP.VexiiRiscv.WhiteboxerPlugin_logic_prediction_learns_0_payload_isPop,0.02633071
TOP.VexiiRiscv.streamArbiter_1.io_inputs_0_payload_isPop,0.02633071
TOP.VexiiRiscv.streamArbiter_1.io_output_payload_isPop,0.02633071
TOP.VexiiRiscv.early0_EnvPlugin_logic_trapPort_payload_arg[1:0],0.02457522
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[15][31:0],0.01939094
TOP.VexiiRiscv.early0_EnvPlugin_logic_trapPort_payload_tval[31:0],0.01879920
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[10][31:0],0.01703302
TOP.VexiiRiscv.execute_ctrl2_up_early0_BarrelShifterPlugin_SEL_lane0,0.01586763
TOP.VexiiRiscv.execute_ctrl2_down_early0_BarrelShifterPlugin_SEL_lane0,0.01586763
TOP.VexiiRiscv.early0_BarrelShifterPlugin_logic_wb_valid,0.01586763
TOP.VexiiRiscv.execute_ctrl1_down_early0_BarrelShifterPlugin_SEL_lane0,0.01586681
TOP.VexiiRiscv.execute_ctrl1_down_early0_SrcPlugin_logic_SRC1_CTRL_lane0[0:0],0.01355163
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[1][31:0],0.01049432
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[11][31:0],0.00946206
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[12][31:0],0.00918345
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_isValid,0.00778547
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_valid,0.00778547
TOP.VexiiRiscv.when_CtrlLink_l150,0.00778547
TOP.VexiiRiscv.fetch_logic_ctrls_0_haltRequest_CtrlLink_l79,0.00778136
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[13][31:0],0.00755617
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[8][31:0],0.00711565
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[5][31:0],0.00646556
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[14][31:0],0.00618695
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[2][31:0],0.00559028
TOP.VexiiRiscv.CsrAccessPlugin_bus_decode_write,0.00426380
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_csrWrite,0.00426380
TOP.VexiiRiscv.when_CsrAccessPlugin_l212,0.00422271
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_implemented,0.00421942
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_trap,0.00421942
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_trapReg,0.00421942
TOP.VexiiRiscv.execute_ctrl3_up_CsrAccessPlugin_SEL_lane0,0.00421778
TOP.VexiiRiscv.execute_ctrl3_down_CsrAccessPlugin_SEL_lane0,0.00421778
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_DONT_FLUSH_FROM_LANES_lane0,0.00421778
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_FENCE_OLDER_lane0,0.00421778
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_DONT_FLUSH_FROM_LANES_0,0.00421778
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_FENCE_OLDER_0,0.00421778
TOP.VexiiRiscv.CsrAccessPlugin_logic_wbWi_valid,0.00421778
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_1_hits[0:0],0.00421778
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_DispatchPlugin_FENCE_OLDER,0.00421778
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_DispatchPlugin_DONT_FLUSH_FROM_LANES,0.00421778
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_fenceOlderHazards,0.00421778
TOP.VexiiRiscv.execute_ctrl2_up_CsrAccessPlugin_SEL_lane0,0.00421696
TOP.VexiiRiscv.execute_ctrl2_down_CsrAccessPlugin_SEL_lane0,0.00421696
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_toWriteBits[31:0],0.00421696
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_data[31:0],0.00421696
TOP.VexiiRiscv.REG_CSR_768,0.00421696
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_readLogic_csrValue[31:0],0.00421696
TOP.VexiiRiscv.execute_ctrl1_down_CsrAccessPlugin_SEL_lane0,0.00421614
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_access_payload_writeDone,0.00421614
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_access_payload_readDone,0.00421614
TOP.VexiiRiscv.REG_CSR_CsrAccessPlugin_logic_trapNextOnWriteFilter,0.00421614
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_read,0.00421614
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_write,0.00421614
TOP.VexiiRiscv.COMB_CSR_768,0.00421614
TOP.VexiiRiscv.COMB_CSR_CsrAccessPlugin_logic_trapNextOnWriteFilter,0.00421614
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_port_payload_writeDone,0.00421614
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_port_payload_readDone,0.00421614
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[9][31:0],0.00276966
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[16][31:0],0.00207355
TOP.VexiiRiscv.FetchCachelessPlugin_logic_pmpPort_logic_torCmpAddress[19:0],0.00196096
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[20][31:0],0.00173166
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[6][31:0],0.00123525
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[18][31:0],0.00097966
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[28][31:0],0.00084405
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[23][31:0],0.00082761
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[17][31:0],0.00082432
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[25][31:0],0.00082350
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[29][31:0],0.00082350
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[19][31:0],0.00049887
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[21][31:0],0.00008712
TOP.VexiiRiscv.integer_RegFilePlugin_logic_initalizer_counter[5:0],0.00002630
TOP.VexiiRiscv.WhiteboxerPlugin_logic_perf_executeFreezedCounter[59:0],0.00000657
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_stateReg[1:0],0.00000657
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_stateNext[1:0],0.00000657
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_stateReg_string[79:0],0.00000657
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_stateNext_string[79:0],0.00000657
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[22][31:0],0.00000657
TOP.VexiiRiscv.execute_ctrl4_up_TRAP_lane0,0.00000575
TOP.VexiiRiscv.execute_ctrl3_down_TRAP_lane0,0.00000575
TOP.VexiiRiscv.execute_ctrl4_down_TRAP_lane0,0.00000575
TOP.VexiiRiscv.execute_ctrl3_up_TRAP_lane0,0.00000575
TOP.VexiiRiscv.execute_lane0_logic_completions_onCtrl_1_port_payload_trap,0.00000575
TOP.VexiiRiscv.execute_lane0_logic_completions_onCtrl_2_port_payload_trap,0.00000575
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_2_payload_trap,0.00000575
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_3_payload_trap,0.00000575
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_stateReg[3:0],0.00000575
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_stateNext[3:0],0.00000575
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_stateReg_string[79:0],0.00000575
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_stateNext_string[79:0],0.00000575
TOP.VexiiRiscv.execute_ctrl2_down_TRAP_lane0,0.00000493
TOP.VexiiRiscv.execute_ctrl2_TRAP_lane0_bypass,0.00000493
TOP.VexiiRiscv.execute_lane0_logic_completions_onCtrl_0_port_payload_trap,0.00000493
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_1_payload_trap,0.00000493
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_RUNNING,0.00000493
TOP.VexiiRiscv.fetch_logic_ctrls_0_up_isValid,0.00000411
TOP.VexiiRiscv.fetch_logic_ctrls_0_up_valid,0.00000411
TOP.VexiiRiscv.TrapPlugin_api_harts_0_fsmBusy,0.00000411
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_holdPort,0.00000411
TOP.VexiiRiscv.PcPlugin_logic_harts_0_holdComb,0.00000411
TOP.VexiiRiscv.PcPlugin_logic_harts_0_holdReg,0.00000411
TOP.VexiiRiscv.PcPlugin_logic_harts_0_output_valid,0.00000411
TOP.VexiiRiscv.PcPlugin_logic_holdHalter_doIt,0.00000411
TOP.VexiiRiscv.fetch_logic_ctrls_0_haltRequest_PcPlugin_l133,0.00000411
TOP.VexiiRiscv.REG_CSR_1952,0.00000411
TOP.VexiiRiscv.execute_ctrl1_down_isReady,0.00000329
TOP.VexiiRiscv.execute_ctrl0_up_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl0_down_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl1_up_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl1_down_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl2_up_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl2_down_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl3_up_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl3_down_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl4_up_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl4_down_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl5_up_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl5_down_ready,0.00000329
TOP.VexiiRiscv.execute_ctrl5_down_isReady,0.00000329
TOP.VexiiRiscv.execute_ctrl0_down_isReady,0.00000329
TOP.VexiiRiscv.execute_ctrl4_down_isReady,0.00000329
TOP.VexiiRiscv.execute_ctrl3_down_isReady,0.00000329
TOP.VexiiRiscv.execute_ctrl2_down_isReady,0.00000329
TOP.VexiiRiscv.execute_freeze_valid,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_bus_decode_trap,0.00000329
TOP.VexiiRiscv.execute_lane0_logic_trapPending[0:0],0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_flushPort_valid,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_bus_decode_trapCode[3:0],0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_valid,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_bus_write_valid,0.00000329
TOP.VexiiRiscv.when_LsuCachelessPlugin_l215,0.00000329
TOP.VexiiRiscv.when_LsuCachelessPlugin_l220,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_trapPort_valid,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_trapPort_payload_exception,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_trapPort_payload_code[3:0],0.00000329
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_1_wb_valid,0.00000329
TOP.VexiiRiscv.CsrRamPlugin_setup_initPort_address[1:0],0.00000329
TOP.VexiiRiscv.lane0_integer_WriteBackPlugin_logic_stages_1_hits[0:0],0.00000329
TOP.VexiiRiscv.lane0_integer_WriteBackPlugin_logic_stages_1_muxed[31:0],0.00000329
TOP.VexiiRiscv.lane0_integer_WriteBackPlugin_logic_stages_1_write_payload_data[31:0],0.00000329
TOP.VexiiRiscv.when_CtrlLaneApi_l50_3,0.00000329
TOP.VexiiRiscv.execute_ctrl2_down_LANE_SEL_lane0_regNext,0.00000329
TOP.VexiiRiscv.when_CtrlLaneApi_l50_4,0.00000329
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_access_valid,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_0_valid,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_0_payload_tval[31:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_0_payload_code[3:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_oh[2:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_down_valid,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_down_payload_tval[31:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_down_payload_code[3:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_trigger_oh[0:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_trigger_valid,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pcPort_valid,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pcPort_payload_pc[31:0],0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_inflightTrap,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_sampleIt,0.00000329
TOP.VexiiRiscv.PcPlugin_logic_harts_0_aggregator_valids_0,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_wantStart,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_fire,0.00000329
TOP.VexiiRiscv.COMB_CSR_1952,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_onDecodeDo,0.00000329
TOP.VexiiRiscv.when_CsrAccessPlugin_l155,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_unfreeze,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_freeze,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_flushReg,0.00000329
TOP.VexiiRiscv.when_CsrAccessPlugin_l197,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_sampled,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_busTrapReg,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_inject_busTrapCodeReg[3:0],0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_readLogic_onReadsDo,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_readLogic_onReadsFireDo,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_writeLogic_onWritesDo,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_writeLogic_onWritesFireDo,0.00000329
TOP.VexiiRiscv.when_CsrAccessPlugin_l346,0.00000329
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_port_payload_address[1:0],0.00000329
TOP.VexiiRiscv.CsrRamPlugin_logic_flush_counter[2:0],0.00000329
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS2_port_valid,0.00000329
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS1_port_valid,0.00000329
TOP.VexiiRiscv.WhiteboxerPlugin_logic_csr_port_valid,0.00000329
TOP.VexiiRiscv.WhiteboxerPlugin_logic_rfWrites_ports_1_payload_data[31:0],0.00000329
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_2_valid,0.00000329
TOP.VexiiRiscv.WhiteboxerPlugin_logic_perf_executeFreezed,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_RUNNING,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_PROCESS_1,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_JUMP,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_PROCESS_1,0.00000329
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_JUMP,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onExit_IDLE,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onExit_READ,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onExit_WRITE,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onExit_COMPLETION,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onEntry_IDLE,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onEntry_READ,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onEntry_WRITE,0.00000329
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_onEntry_COMPLETION,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_reads_0_valid,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_reads_1_valid,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_read_0_cmd_valid,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_read_1_cmd_valid,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_reads_0_sync_port_cmd_valid,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_reads_1_sync_port_cmd_valid,0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[7][31:0],0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[26][31:0],0.00000329
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[27][31:0],0.00000329
TOP.VexiiRiscv.execute_ctrl5_up_COMMIT_lane0,0.00000247
TOP.VexiiRiscv.execute_ctrl4_up_COMMIT_lane0,0.00000247
TOP.VexiiRiscv.execute_ctrl4_up_AguPlugin_FLOAT_lane0,0.00000247
TOP.VexiiRiscv.execute_ctrl5_down_COMMIT_lane0,0.00000247
TOP.VexiiRiscv.execute_ctrl4_down_COMMIT_lane0,0.00000247
TOP.VexiiRiscv.execute_ctrl4_down_AguPlugin_FLOAT_lane0,0.00000247
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_jumpTarget[31:0],0.00000247
TOP.VexiiRiscv.execute_lane0_logic_completions_onCtrl_2_port_payload_commit,0.00000247
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_3_payload_commit,0.00000247
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[3][31:0],0.00000247
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[24][31:0],0.00000247
TOP.VexiiRiscv.execute_ctrl3_down_AguPlugin_FLOAT_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl3_down_BYPASSED_AT_4_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl4_up_BYPASSED_AT_4_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl3_up_COMMIT_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl3_up_AguPlugin_FLOAT_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl3_up_BYPASSED_AT_4_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl1_up_TRAP_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl1_down_TRAP_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl3_down_COMMIT_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl4_down_BYPASSED_AT_4_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl2_up_COMMIT_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl2_down_COMMIT_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl2_COMMIT_lane0_bypass,0.00000164
TOP.VexiiRiscv.execute_ctrl2_up_TRAP_lane0,0.00000164
TOP.VexiiRiscv.execute_ctrl0_down_LANE_SEL_lane0_regNext,0.00000164
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_state_tval[31:0],0.00000164
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_pc[31:0],0.00000164
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_trap_tval[31:0],0.00000164
TOP.VexiiRiscv.execute_lane0_logic_completions_onCtrl_0_port_payload_commit,0.00000164
TOP.VexiiRiscv.execute_lane0_logic_completions_onCtrl_1_port_payload_commit,0.00000164
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_1_payload_commit,0.00000164
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_2_payload_commit,0.00000164
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_RESET,0.00000164
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[30][31:0],0.00000164
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[31][31:0],0.00000164
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_m_timer,0.00000082
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_ready,0.00000082
TOP.VexiiRiscv.reset,0.00000082
TOP.VexiiRiscv.execute_ctrl4_up_LsuCachelessPlugin_logic_onJoin_SC_MISS_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl4_up_AguPlugin_ATOMIC_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_down_AguPlugin_FLOAT_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_down_BYPASSED_AT_4_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_down_BYPASSED_AT_3_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl3_up_BYPASSED_AT_3_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl1_down_COMPLETED_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_FLOAT_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_up_BYPASSED_AT_4_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl2_up_BYPASSED_AT_3_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl0_down_COMPLETED_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl0_down_TRAP_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl1_up_COMPLETED_lane0,0.00000082
TOP.VexiiRiscv.execute_ctrl4_down_LsuCachelessPlugin_logic_onJoin_SC_MISS_lane0,0.00000082
